time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,school_type,FSM_eligible,Gender,NCyearActual,Absence_band,TotalPupils
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,8,pct35_OARate,1443
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,9,pct25_OARate,4817
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,9,pct50_OARate,598
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,1,pct10_OARate,228
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,10,pct5_OARate,18392
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct10_OARate,10436
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct20_OARate,3770
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct30_OARate,2037
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct35_OARate,1614
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,2,pct30_OARate,17
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,2,pct5_OARate,553
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,3,pct15_OARate,109
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,3,pct50plus_OARate,15
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,4,pct45_OARate,6
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,5,pct15_OARate,186
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,5,pct35_OARate,21
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,5,pct50plus_OARate,30
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,6,pct15_OARate,162
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,7,pct10_OARate,14913
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,7,pct30_OARate,1715
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,8,pct15_OARate,8356
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,8,pct20_OARate,4804
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,8,pct5_OARate,25352
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,9,pct40_OARate,1228
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,9,pct45_OARate,911
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,1,pct40_OARate,14
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,11,pct10_OARate,10120
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,4,pct20_OARate,74
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,4,pct30_OARate,21
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,4,pct5_OARate,620
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,5,pct40_OARate,12
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,5,pct50_OARate,9
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,6,pct25_OARate,73
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,6,pct45_OARate,14
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,7,pct25_OARate,2905
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,7,pct40_OARate,883
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,7,pct45_OARate,598
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,9,pct15_OARate,7692
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,9,pct20_OARate,4651
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,9,pct50plus_OARate,3450
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,1,pct15_OARate,345
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,10,pct20_OARate,12613
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,10,pct5_OARate,99463
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct20_OARate,14149
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct25_OARate,6749
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct40_OARate,1795
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct45_OARate,1382
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct5_OARate,87982
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct50_OARate,1114
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,11,pct50plus_OARate,6275
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,2,pct35_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,2,pct50plus_OARate,7
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,3,pct25_OARate,31
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,3,pct50plus_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,4,pct10_OARate,869
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,4,pct40_OARate,6
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,5,pct20_OARate,183
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,5,pct30_OARate,27
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,5,pct5_OARate,4290
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,5,pct50plus_OARate,25
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,6,pct35_OARate,42
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,7,pct15_OARate,22198
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,7,pct5_OARate,131549
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,8,pct20_OARate,10260
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,F,8,pct50plus_OARate,3179
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,10,pct10_OARate,74347
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,10,pct15_OARate,28591
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,10,pct35_OARate,1861
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,10,pct50plus_OARate,4352
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,11,pct30_OARate,2913
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,11,pct50plus_OARate,4878
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,2,pct15_OARate,303
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,2,pct30_OARate,12
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,2,pct5_OARate,1762
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,2,pct50plus_OARate,7
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,3,pct30_OARate,18
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,3,pct35_OARate,8
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,3,pct50plus_OARate,11
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,4,pct15_OARate,257
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,4,pct25_OARate,22
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,4,pct40_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,4,pct45_OARate,4
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,4,pct50_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,4,pct50plus_OARate,10
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,5,pct15_OARate,674
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,6,pct15_OARate,837
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,8,pct15_OARate,27566
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,8,pct30_OARate,2161
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM Not eligible,M,9,pct50_OARate,653
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,1,pct40_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,10,pct10_OARate,15659
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,10,pct15_OARate,10209
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,10,pct30_OARate,2660
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct10_OARate,13294
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct30_OARate,2284
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,11,pct5_OARate,14909
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,4,pct30_OARate,20
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,4,pct35_OARate,11
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,4,pct40_OARate,7
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,7,pct10_OARate,21629
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,7,pct25_OARate,3266
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,7,pct40_OARate,898
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,7,pct50_OARate,499
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,8,pct5_OARate,20959
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,9,pct40_OARate,1487
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,F,9,pct5_OARate,17466
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,1,pct25_OARate,35
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,1,pct45_OARate,8
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,10,pct10_OARate,16294
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,10,pct50_OARate,861
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,11,pct45_OARate,886
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,11,pct50_OARate,773
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,2,pct10_OARate,350
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,2,pct25_OARate,35
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,2,pct40_OARate,9
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,4,pct20_OARate,74
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,5,pct25_OARate,84
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,5,pct40_OARate,15
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,6,pct50plus_OARate,47
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,7,pct40_OARate,958
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,8,pct25_OARate,3735
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Secondary,FSM eligible,M,9,pct35_OARate,1843
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,1,pct35_OARate,12
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,1,pct5_OARate,365
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,10,pct10_OARate,433
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,2,pct10_OARate,334
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,2,pct50_OARate,5
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,3,pct10_OARate,335
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,3,pct25_OARate,45
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,3,pct50_OARate,4
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,4,pct10_OARate,322
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,4,pct30_OARate,20
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,5,pct25_OARate,40
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,7,pct35_OARate,32
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,7,pct50_OARate,7
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,9,pct15_OARate,181
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,9,pct35_OARate,27
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,9,pct5_OARate,972
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,1,pct10_OARate,927
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,1,pct20_OARate,182
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,10,pct40_OARate,54
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,10,pct50_OARate,44
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,11,pct40_OARate,48
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,11,pct5_OARate,2136
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,11,pct50_OARate,35
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,2,pct15_OARate,400
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,2,pct35_OARate,25
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,2,pct40_OARate,17
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,2,pct50_OARate,7
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,3,pct50_OARate,12
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,4,pct10_OARate,992
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,4,pct50_OARate,11
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,5,pct20_OARate,151
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,5,pct50_OARate,6
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct15_OARate,349
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct45_OARate,10
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct5_OARate,2032
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,7,pct20_OARate,190
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,7,pct30_OARate,51
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,7,pct50plus_OARate,140
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,8,pct20_OARate,204
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,8,pct50plus_OARate,174
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,9,pct40_OARate,60
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,9,pct50_OARate,37
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct10_OARate,105
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct30_OARate,15
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct45_OARate,2
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct5_OARate,117
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,10,pct35_OARate,16
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,10,pct5_OARate,427
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,11,pct15_OARate,112
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,11,pct20_OARate,81
